   0.0000000e+00   0.0000000e+00   2.0000000e+01
   2.1220659e-03   6.3661977e+00   2.0000000e+01
   6.3661977e-03   1.2732395e+01   2.0000000e+01
   1.2732395e-02   1.9098593e+01   2.0000000e+01
   2.1220659e-02   2.5464791e+01   2.0000000e+01
   3.1830989e-02   3.1830989e+01   2.0000000e+01
   4.4563384e-02   3.8197186e+01   2.0000000e+01
   5.9417845e-02   4.4563384e+01   2.0000000e+01
   7.6394373e-02   5.0929582e+01   2.0000000e+01
   9.5492966e-02   5.7295780e+01   2.0000000e+01
   1.1671362e-01   6.3661977e+01   2.0000000e+01
   1.4005635e-01   7.0028175e+01   2.0000000e+01
   1.6552114e-01   7.6394373e+01   2.0000000e+01
   1.9310800e-01   8.2760570e+01   2.0000000e+01
   2.2281692e-01   8.9126768e+01   2.0000000e+01
   2.5464791e-01   9.5492966e+01   2.0000000e+01
   2.8860096e-01   1.0185916e+02   2.0000000e+01
   3.2467608e-01   1.0822536e+02   2.0000000e+01
   3.6287327e-01   1.1459156e+02   2.0000000e+01
   4.0319252e-01   1.2095776e+02   2.0000000e+01
   4.4563384e-01   1.2732395e+02   2.0000000e+01
   4.9019722e-01   1.3369015e+02   2.0000000e+01
   5.3688267e-01   1.4005635e+02   2.0000000e+01
   5.8569019e-01   1.4642255e+02   2.0000000e+01
   6.3661977e-01   1.5278875e+02   2.0000000e+01
   6.8967142e-01   1.5915494e+02   2.0000000e+01
   7.4484513e-01   1.6552114e+02   2.0000000e+01
   8.0214091e-01   1.7188734e+02   2.0000000e+01
   8.6155876e-01   1.7825354e+02   2.0000000e+01
   9.2309867e-01   1.8461973e+02   2.0000000e+01
   9.8676065e-01   1.9098593e+02   2.0000000e+01
   1.0504226e+00   1.9098593e+02   2.0000000e+01
   1.1140846e+00   1.9098593e+02   2.0000000e+01
   1.1777466e+00   1.9098593e+02   2.0000000e+01
   1.2414086e+00   1.9098593e+02   2.0000000e+01
   1.3050705e+00   1.9098593e+02   2.0000000e+01
   1.3687325e+00   1.9098593e+02   2.0000000e+01
   1.4323945e+00   1.9098593e+02   2.0000000e+01
   1.4960565e+00   1.9098593e+02   2.0000000e+01
   1.5597184e+00   1.9098593e+02   2.0000000e+01
   1.6233804e+00   1.9098593e+02   2.0000000e+01
   1.6870424e+00   1.9098593e+02   2.0000000e+01
   1.7507044e+00   1.9098593e+02   2.0000000e+01
   1.8143664e+00   1.9098593e+02   2.0000000e+01
   1.8780283e+00   1.9098593e+02   2.0000000e+01
   1.9416903e+00   1.9098593e+02   2.0000000e+01
   2.0053523e+00   1.9098593e+02   2.0000000e+01
   2.0690143e+00   1.9098593e+02   2.0000000e+01
   2.1326762e+00   1.9098593e+02   2.0000000e+01
   2.1963382e+00   1.9098593e+02   2.0000000e+01
   2.2600002e+00   1.9098593e+02   2.0000000e+01
   2.3236622e+00   1.9098593e+02   2.0000000e+01
   2.3873241e+00   1.9098593e+02   2.0000000e+01
   2.4509861e+00   1.9098593e+02   2.0000000e+01
   2.5146481e+00   1.9098593e+02   2.0000000e+01
   2.5783101e+00   1.9098593e+02   2.0000000e+01
   2.6419721e+00   1.9098593e+02   2.0000000e+01
   2.7056340e+00   1.9098593e+02   2.0000000e+01
   2.7692960e+00   1.9098593e+02   2.0000000e+01
   2.8329580e+00   1.9098593e+02   2.0000000e+01
   2.8966200e+00   1.9098593e+02   2.0000000e+01
   2.9602819e+00   1.9098593e+02   2.0000000e+01
   3.0239439e+00   1.9098593e+02   2.0000000e+01
   3.0876059e+00   1.9098593e+02   2.0000000e+01
   3.1512679e+00   1.9098593e+02   2.0000000e+01
   3.2149299e+00   1.9098593e+02   2.0000000e+01
   3.2785918e+00   1.9098593e+02   2.0000000e+01
   3.3422538e+00   1.9098593e+02   2.0000000e+01
   3.4059158e+00   1.9098593e+02   2.0000000e+01
   3.4695778e+00   1.9098593e+02   2.0000000e+01
   3.5332397e+00   1.9098593e+02   2.0000000e+01
   3.5969017e+00   1.9098593e+02   2.0000000e+01
   3.6605637e+00   1.9098593e+02   2.0000000e+01
   3.7242257e+00   1.9098593e+02   2.0000000e+01
   3.7878876e+00   1.9098593e+02   2.0000000e+01
   3.8515496e+00   1.9098593e+02   2.0000000e+01
   3.9152116e+00   1.9098593e+02   2.0000000e+01
   3.9788736e+00   1.9098593e+02   2.0000000e+01
   4.0425356e+00   1.9098593e+02   2.0000000e+01
   4.1061975e+00   1.9098593e+02   2.0000000e+01
   4.1698595e+00   1.9098593e+02   2.0000000e+01
   4.2335215e+00   1.9098593e+02   2.0000000e+01
   4.2971835e+00   1.9098593e+02   2.0000000e+01
   4.3608454e+00   1.9098593e+02   2.0000000e+01
   4.4245074e+00   1.9098593e+02   2.0000000e+01
   4.4881694e+00   1.9098593e+02   2.0000000e+01
   4.5518314e+00   1.9098593e+02   2.0000000e+01
   4.6154933e+00   1.9098593e+02   2.0000000e+01
   4.6791553e+00   1.9098593e+02   2.0000000e+01
   4.7428173e+00   1.9098593e+02   2.0000000e+01
   4.8064793e+00   1.9098593e+02   2.0000000e+01
   4.8701413e+00   1.9098593e+02   2.0000000e+01
   4.9338032e+00   1.9098593e+02   2.0000000e+01
   4.9974652e+00   1.9098593e+02   2.0000000e+01
   5.0611272e+00   1.9098593e+02   2.0000000e+01
   5.1247892e+00   1.9098593e+02   2.0000000e+01
   5.1884511e+00   1.9098593e+02   2.0000000e+01
   5.2521131e+00   1.9098593e+02   2.0000000e+01
   5.3157751e+00   1.9098593e+02   2.0000000e+01
   5.3794371e+00   1.9098593e+02   2.0000000e+01
